ID,prestasi-1,jenjang_prestasi-1,prestasi-2,jenjang_prestasi-2,prestasi-3,jenjang_prestasi-3,gol_ukt,lulus_tpb,ip_tpb
1867,0,0,0,0,0,0,4,1,3.51
1868,0,0,0,0,0,0,4,1,3.49
1869,12,80,0,0,0,0,4,1,2.75
1870,0,0,0,0,0,0,4,1,2.51
1871,0,0,0,0,0,0,2,1,2.08
1872,14,20,2,40,2,60,5,1,2.64
1873,14,20,14,20,3,40,2,1,2.15
1874,0,0,0,0,0,0,2,0,0
1875,0,0,0,0,0,0,6,1,3.22
1876,0,0,0,0,0,0,8,1,3.35
1877,0,0,0,0,0,0,6,1,3.54
1878,3,40,15,60,0,0,2,1,3.28
1879,0,0,0,0,0,0,3,1,3.24
1880,0,0,0,0,0,0,5,1,2.58
1881,0,0,0,0,0,0,2,1,2.44
1882,0,0,0,0,0,0,2,1,2.85
1883,0,0,0,0,0,0,2,1,3
1884,0,0,0,0,0,0,5,1,2.74
1885,0,0,0,0,0,0,5,1,2.54
1886,0,0,0,0,0,0,8,1,3.06
1887,0,0,0,0,0,0,8,0,0.86
1888,0,0,0,0,0,0,3,1,2.44
1889,0,0,0,0,0,0,7,1,2.72
1890,0,0,0,0,0,0,2,1,3.07
1891,0,0,0,0,0,0,2,1,2.61
1892,12,40,3,40,5,40,2,1,3.53
1893,0,0,0,0,0,0,8,0,0
1894,0,0,0,0,0,0,3,1,3.67
1895,1,100,16,100,0,0,5,1,3.1
1896,0,0,0,0,0,0,8,1,2.42
1897,0,0,0,0,0,0,3,1,2.75
1898,0,0,0,0,0,0,3,1,2.61
1899,0,0,0,0,0,0,2,1,2.65
1900,3,60,12,80,5,80,7,1,3.15
1901,0,0,0,0,0,0,8,1,2.56
1902,0,0,0,0,0,0,7,0,1.86
1903,0,0,0,0,0,0,6,1,3.33
1904,0,0,0,0,0,0,5,1,3.42
1905,0,0,0,0,0,0,8,1,2.58
1906,0,0,0,0,0,0,5,1,2.89
1907,0,0,0,0,0,0,0,1,3.03
1908,0,0,0,0,0,0,4,1,2.86
1909,14,40,14,60,14,60,3,1,3.33
1910,0,0,0,0,0,0,1,0,0
1911,0,0,0,0,0,0,5,1,3.39
1912,0,0,0,0,0,0,7,1,3.75
1913,14,20,14,20,14,60,3,0,0
1914,0,0,0,0,0,0,5,0,0
1915,0,0,0,0,0,0,6,1,2.31
1916,0,0,0,0,0,0,7,1,2.22
1917,0,0,0,0,0,0,5,1,2.39
1918,0,0,0,0,0,0,5,1,2.58
1919,3,40,8,60,0,0,4,0,0
1920,14,40,14,40,14,40,3,1,2.08
1921,0,0,0,0,0,0,0,1,3.42
1922,0,0,0,0,0,0,2,1,2.11
1923,0,0,0,0,0,0,7,1,2.86
1924,0,0,0,0,0,0,3,1,2.28
1925,0,0,0,0,0,0,4,1,3.25
1926,0,0,0,0,0,0,8,1,3.17
1927,0,0,0,0,0,0,7,0,0
1928,0,0,0,0,0,0,6,1,2.44
1929,0,0,0,0,0,0,6,1,3.78
1930,0,0,0,0,0,0,3,1,3.17
1931,0,0,0,0,0,0,4,1,2.67
1932,0,0,0,0,0,0,6,1,3.58
1933,0,0,0,0,0,0,4,0,0
1934,0,0,0,0,0,0,4,1,3.19
1935,0,0,0,0,0,0,2,1,3.82
1936,0,0,0,0,0,0,3,1,2.58
1937,0,0,0,0,0,0,3,1,2.56
1938,14,40,14,40,0,0,3,1,2.39
1939,0,0,0,0,0,0,4,1,2.24
1940,0,0,0,0,0,0,3,1,2.92
1941,0,0,0,0,0,0,7,1,2.69
1942,0,0,0,0,0,0,8,0,0
1943,10,40,0,0,0,0,4,1,2.92
1944,0,0,0,0,0,0,0,1,2.63
1945,0,0,0,0,0,0,2,1,2.83
1946,0,0,0,0,0,0,3,1,2.25
1947,13,40,14,60,0,0,0,1,3.03
1948,0,0,0,0,0,0,2,1,2.57
1949,0,0,0,0,0,0,3,1,2.96
1950,0,0,0,0,0,0,3,1,2.25
1951,0,0,0,0,0,0,6,1,2.28
1952,3,60,7,60,0,0,5,1,3.08
1953,0,0,0,0,0,0,2,1,3.06
1954,0,0,0,0,0,0,2,1,2.32
1955,14,20,0,0,0,0,8,1,2.85
1956,0,0,0,0,0,0,2,1,2.69
1957,3,60,0,0,0,0,6,1,3.15
1958,0,0,0,0,0,0,3,1,2.88
1959,14,60,14,80,14,80,5,0,3
1960,0,0,0,0,0,0,2,1,2.78
1961,2,40,7,80,0,0,5,1,2.78
1962,3,20,17,20,3,20,4,1,2.78
1963,0,0,0,0,0,0,2,1,2.06
1964,0,0,0,0,0,0,2,0,0
1965,0,0,0,0,0,0,2,1,2.28
1966,0,0,0,0,0,0,6,1,2.58
1967,0,0,0,0,0,0,2,1,2.33
1968,0,0,0,0,0,0,2,1,2.49
1969,0,0,0,0,0,0,3,0,1.63
1970,0,0,0,0,0,0,2,1,3
1971,0,0,0,0,0,0,3,1,2.69
1972,2,40,0,0,0,0,7,1,2.83
1973,0,0,0,0,0,0,2,1,3
1974,0,0,0,0,0,0,4,0,0.06
1975,0,0,0,0,0,0,5,1,2.75
1976,0,0,0,0,0,0,3,1,2.99
1977,0,0,0,0,0,0,6,1,2.89
1978,0,0,0,0,0,0,4,1,2.08
1979,0,0,0,0,0,0,1,1,2.81
1980,2,40,0,0,0,0,7,1,2.36
1981,0,0,0,0,0,0,4,0,2.41
1982,0,0,0,0,0,0,6,1,3.03
1983,0,0,0,0,0,0,2,1,3.43
1984,0,0,0,0,0,0,6,1,2.82
1985,0,0,0,0,0,0,8,1,2.67
1986,0,0,0,0,0,0,3,1,2.51
1987,0,0,0,0,0,0,3,1,3
1988,0,0,0,0,0,0,5,1,2.31
1989,14,20,0,0,0,0,2,1,3.69
1990,0,0,0,0,0,0,1,1,3.36
1991,14,20,14,20,14,20,8,1,3.58
1992,0,0,0,0,0,0,6,1,2.93
1993,0,0,0,0,0,0,5,1,2.57
1994,0,0,0,0,0,0,3,0,0
1995,0,0,0,0,0,0,2,1,2.56
1996,0,0,0,0,0,0,3,1,2.56
1997,0,0,0,0,0,0,7,1,2.4
1998,0,0,0,0,0,0,3,1,2.17
1999,0,0,0,0,0,0,3,0,2.16
2000,0,0,0,0,0,0,4,1,3.06
2001,5,40,0,0,0,0,3,1,3.46
2002,0,0,0,0,0,0,4,1,3.19
2003,16,60,16,100,16,100,8,1,2.67
2004,0,0,0,0,0,0,4,1,2.28
2005,0,0,0,0,0,0,3,1,3.29
2006,0,0,0,0,0,0,2,1,2.61
2007,2,60,2,60,2,60,6,0,0
2008,0,0,0,0,0,0,7,1,3.64
2009,0,0,0,0,0,0,5,1,2.11
2010,0,0,0,0,0,0,4,1,3.17
2011,0,0,0,0,0,0,3,1,2.41
2012,0,0,0,0,0,0,4,1,2.47
2013,2,60,0,0,0,0,7,1,2.56
2014,14,40,14,40,14,80,1,1,2.68
2015,0,0,0,0,0,0,1,1,2.86
2016,16,60,3,60,0,0,5,0,0.94
2017,2,40,0,0,0,0,4,1,3.14
2018,0,0,0,0,0,0,7,0,0
2019,0,0,0,0,0,0,3,1,2.56
2020,15,40,15,40,15,40,3,1,2.36
2021,12,40,3,80,0,0,1,1,3.58
2022,0,0,0,0,0,0,2,1,3.06
2023,0,0,0,0,0,0,4,1,2.33
2024,4,20,16,20,14,60,4,1,2.86
2025,0,0,0,0,0,0,6,1,2.4
2026,14,20,14,60,14,60,5,1,2.69
2027,9,20,9,20,16,40,2,1,2.28
2028,0,0,0,0,0,0,3,1,3.28
2029,0,0,0,0,0,0,7,1,3.4
2030,0,0,0,0,0,0,8,1,3.28
2031,9,20,9,40,9,60,2,1,3.03
2032,0,0,0,0,0,0,5,1,3.82
2033,7,60,10,80,0,0,4,1,2.79
2034,0,0,0,0,0,0,7,1,2.76
2035,11,20,14,20,11,40,4,0,0
2036,0,0,0,0,0,0,7,1,2.63
2037,0,0,0,0,0,0,0,1,3.67
2038,0,0,0,0,0,0,3,1,3.39
2039,16,100,0,0,0,0,5,0,0
2040,0,0,0,0,0,0,1,1,2.92
2041,0,0,0,0,0,0,6,1,2.75
2042,0,0,0,0,0,0,8,1,2.6
2043,0,0,0,0,0,0,8,0,0
2044,9,40,17,40,12,80,6,1,2.61
2045,0,0,0,0,0,0,1,1,3.14
2046,0,0,0,0,0,0,6,1,2.28
2047,3,20,0,0,0,0,2,1,2.92
2048,0,0,0,0,0,0,3,1,3.13
2049,0,0,0,0,0,0,8,1,2.97
2050,0,0,0,0,0,0,3,1,2.63
2051,0,0,0,0,0,0,5,1,2.69
2052,0,0,0,0,0,0,3,0,0
2053,0,0,0,0,0,0,7,1,3.39
2054,0,0,0,0,0,0,2,1,3.47
2055,0,0,0,0,0,0,2,1,3.14
2056,0,0,0,0,0,0,8,0,0.72
2057,0,0,0,0,0,0,6,1,3.15
2058,11,40,2,40,10,60,3,1,2.56
2059,0,0,0,0,0,0,3,1,2
2060,16,60,14,60,0,0,3,1,3.64
2061,0,0,0,0,0,0,7,1,3.25
2062,0,0,0,0,0,0,6,1,2
2063,0,0,0,0,0,0,6,1,2.86
2064,0,0,0,0,0,0,8,1,2.75
2065,4,40,1,80,0,0,3,1,2.21
2066,5,40,0,0,0,0,2,1,2.63
2067,0,0,0,0,0,0,4,0,0.22
2068,0,0,0,0,0,0,7,0,0.06
2069,0,0,0,0,0,0,4,1,2.96
2070,0,0,0,0,0,0,4,1,2.61
2071,0,0,0,0,0,0,4,1,2.28
2072,0,0,0,0,0,0,5,1,2.67
2073,3,40,1,60,1,60,6,1,3.03
2074,0,0,0,0,0,0,8,1,2.58
2075,0,0,0,0,0,0,6,1,2.31
2076,0,0,0,0,0,0,5,1,3.01
2077,0,0,0,0,0,0,0,1,2.44
2078,2,40,2,60,2,60,5,0,0
2079,0,0,0,0,0,0,3,1,2.38
2080,0,0,0,0,0,0,8,0,0.25
2081,0,0,0,0,0,0,8,1,3.18
2082,0,0,0,0,0,0,3,1,3.44
2083,0,0,0,0,0,0,2,1,2.58
2084,0,0,0,0,0,0,6,1,3.51
2085,2,20,0,0,0,0,5,1,2.1
2086,0,0,0,0,0,0,4,1,2.42
2087,14,20,2,20,14,40,5,1,2.86
2088,0,0,0,0,0,0,2,1,2.5
2089,0,0,0,0,0,0,6,1,3.33
2090,3,40,3,60,0,0,2,1,2.53
2091,0,0,0,0,0,0,4,1,2.39
2092,0,0,0,0,0,0,5,0,1.97
2093,14,40,10,40,3,80,3,1,3.26
2094,0,0,0,0,0,0,6,1,2.76
2095,0,0,0,0,0,0,4,1,2.44
2096,3,40,5,40,0,0,1,0,0
2097,0,0,0,0,0,0,3,1,2.79
2098,0,0,0,0,0,0,6,1,3.49
2099,0,0,0,0,0,0,4,1,2.81
2100,0,0,0,0,0,0,6,1,3.1
2101,0,0,0,0,0,0,3,1,2.79
2102,0,0,0,0,0,0,7,1,3.47
2103,0,0,0,0,0,0,5,1,3.08
2104,14,20,0,0,0,0,4,1,2.33
2105,0,0,0,0,0,0,2,0,0
2106,0,0,0,0,0,0,3,1,2.03
2107,0,0,0,0,0,0,2,1,2.44
2108,0,0,0,0,0,0,4,1,2.89
2109,0,0,0,0,0,0,2,1,4
2110,14,40,14,60,0,0,0,1,3.58
2111,0,0,0,0,0,0,5,1,3.31
2112,7,40,10,60,0,0,3,1,3.03
2113,0,0,0,0,0,0,4,1,3.21
2114,14,80,14,80,14,100,3,1,2.25
2115,0,0,0,0,0,0,5,1,3.56
2116,14,20,14,20,0,0,2,1,2.47
2117,0,0,0,0,0,0,2,0,0
2118,0,0,0,0,0,0,4,1,3.11
2119,0,0,0,0,0,0,7,0,2.25
2120,5,80,0,0,0,0,8,1,3.07
2121,0,0,0,0,0,0,3,1,3.17
2122,0,0,0,0,0,0,5,0,0.94
2123,14,40,14,40,14,60,3,1,3.08
2124,0,0,0,0,0,0,7,0,1.44
2125,0,0,0,0,0,0,2,1,2.08
2126,0,0,0,0,0,0,5,1,3.4
2127,0,0,0,0,0,0,0,1,2.19
2128,0,0,0,0,0,0,3,1,2.54
2129,0,0,0,0,0,0,8,1,2.28
2130,0,0,0,0,0,0,8,1,3.76
2131,15,40,15,40,16,60,6,1,3.24
2132,14,20,0,0,0,0,6,0,1.69
2133,17,40,0,0,0,0,6,1,2.5
2134,2,40,2,40,2,60,3,1,2.64
2135,17,40,0,0,0,0,6,1,2.31
2136,0,0,0,0,0,0,3,1,3.14
2137,0,0,0,0,0,0,2,1,3.81
2138,0,0,0,0,0,0,4,1,2.63
2139,14,20,14,60,14,60,6,0,0
2140,0,0,0,0,0,0,3,1,3.51
2141,0,0,0,0,0,0,1,1,2.49
2142,0,0,0,0,0,0,4,1,2.9
2143,0,0,0,0,0,0,6,1,3.03
2144,0,0,0,0,0,0,7,1,2.5
2145,0,0,0,0,0,0,5,1,3.24
2146,0,0,0,0,0,0,3,1,2.47
2147,14,20,10,60,3,60,3,1,3.28
2148,0,0,0,0,0,0,2,1,2.76
2149,0,0,0,0,0,0,8,1,2.56
2150,0,0,0,0,0,0,4,1,2.76
2151,0,0,0,0,0,0,3,1,3.56
2152,0,0,0,0,0,0,2,0,0
2153,0,0,0,0,0,0,3,0,1.97
2154,14,40,14,40,0,0,4,1,2.72
2155,12,60,0,0,0,0,2,1,2.28
2156,0,0,0,0,0,0,5,1,2.61
2157,0,0,0,0,0,0,3,1,2.72
2158,14,20,3,20,3,40,6,0,2
2159,0,0,0,0,0,0,8,1,2.47
2160,0,0,0,0,0,0,8,1,2.86
2161,0,0,0,0,0,0,7,1,2.32
2162,2,20,2,20,2,40,8,0,0
2163,0,0,0,0,0,0,3,1,3.69
2164,0,0,0,0,0,0,5,1,3.06
2165,0,0,0,0,0,0,1,0,0
2166,0,0,0,0,0,0,2,1,2.31
2167,0,0,0,0,0,0,4,1,2.78
2168,0,0,0,0,0,0,6,1,3.29
2169,0,0,0,0,0,0,3,1,2.06
2170,0,0,0,0,0,0,2,0,0
2171,0,0,0,0,0,0,6,0,1.47
2172,13,40,3,80,0,0,5,1,2.78
2173,0,0,0,0,0,0,4,1,2.75
2174,0,0,0,0,0,0,3,1,3.25
2175,0,0,0,0,0,0,2,1,2.19
2176,14,20,0,0,0,0,8,1,2.56
2177,0,0,0,0,0,0,8,1,2.44
2178,14,60,16,80,14,80,4,1,3.11
2179,0,0,0,0,0,0,8,1,2.61
2180,0,0,0,0,0,0,2,1,2.53
2181,0,0,0,0,0,0,4,1,2.88
2182,0,0,0,0,0,0,7,1,2.54
2183,0,0,0,0,0,0,7,1,2.64
2184,14,20,0,0,0,0,6,1,2.72
2185,0,0,0,0,0,0,3,1,2.19
2186,0,0,0,0,0,0,4,1,3.11
2187,14,20,14,20,14,60,7,1,3.14
2188,0,0,0,0,0,0,8,1,3.17
2189,3,80,0,0,0,0,7,1,3.19
2190,0,0,0,0,0,0,6,0,0
2191,14,60,14,60,14,60,2,1,2.28
2192,0,0,0,0,0,0,2,0,1.53
2193,0,0,0,0,0,0,3,0,1.06
2194,0,0,0,0,0,0,5,1,3.43
2195,0,0,0,0,0,0,3,1,2.54
2196,0,0,0,0,0,0,6,1,2.53
2197,14,20,14,20,0,0,6,0,0
2198,0,0,0,0,0,0,8,1,3.08
2199,0,0,0,0,0,0,7,1,2.85
2200,0,0,0,0,0,0,2,1,3.47
2201,0,0,0,0,0,0,6,1,3.1
2202,0,0,0,0,0,0,4,1,3.33
2203,2,60,2,100,0,0,0,1,2.5
2204,0,0,0,0,0,0,1,0,1.92
2205,14,40,14,60,14,80,5,0,1.14
2206,0,0,0,0,0,0,6,0,0
2207,0,0,0,0,0,0,8,0,0
2208,0,0,0,0,0,0,8,1,2.89
2209,0,0,0,0,0,0,3,0,0
2210,3,80,3,80,0,0,7,1,3.25
2211,0,0,0,0,0,0,2,1,2.18
2212,0,0,0,0,0,0,2,1,2.06
2213,0,0,0,0,0,0,0,1,2.76
2214,0,0,0,0,0,0,4,1,2.35
2215,0,0,0,0,0,0,2,1,2.56
2216,14,80,0,0,0,0,0,1,2.06
2217,0,0,0,0,0,0,7,1,2.5
2218,0,0,0,0,0,0,3,1,3.08
2219,0,0,0,0,0,0,6,1,2.14
2220,0,0,0,0,0,0,2,1,2.64
2221,0,0,0,0,0,0,2,1,3.08
2222,0,0,0,0,0,0,3,1,2.72
2223,0,0,0,0,0,0,3,1,2.39
2224,0,0,0,0,0,0,4,1,3.31
2225,0,0,0,0,0,0,1,1,2.36
2226,3,40,0,0,0,0,2,1,3.69
2227,0,0,0,0,0,0,4,1,3.03
2228,3,40,3,40,3,60,7,1,3.07
2229,0,0,0,0,0,0,4,1,2.71
2230,0,0,0,0,0,0,3,1,2.44
2231,13,40,0,0,0,0,6,1,3.31
2232,0,0,0,0,0,0,4,1,3.49
2233,0,0,0,0,0,0,4,1,2.5
2234,14,20,14,20,14,20,5,1,2.58
2235,0,0,0,0,0,0,7,1,3
2236,0,0,0,0,0,0,4,1,2.18
2237,0,0,0,0,0,0,4,1,2.36
2238,14,20,3,60,3,60,7,1,2.33
2239,2,60,3,60,2,100,2,1,3.06
2240,14,40,14,60,16,60,6,0,0
2241,0,0,0,0,0,0,4,0,0.78
2242,0,0,0,0,0,0,2,1,2.72
2243,0,0,0,0,0,0,6,1,2.83
2244,5,80,0,0,0,0,6,1,2.57
2245,0,0,0,0,0,0,5,1,3.76
2246,0,0,0,0,0,0,3,1,3.83
2247,15,40,0,0,0,0,5,1,2.9
2248,0,0,0,0,0,0,2,1,3.1
2249,0,0,0,0,0,0,2,0,0
2250,0,0,0,0,0,0,7,1,2.53
2251,14,40,13,40,14,60,2,0,1.97
2252,0,0,0,0,0,0,5,1,3.11
2253,14,20,0,0,0,0,6,1,2.89
2254,0,0,0,0,0,0,5,1,2.58
2255,0,0,0,0,0,0,6,1,2.83
2256,0,0,0,0,0,0,4,0,1.46
2257,0,0,0,0,0,0,6,1,2.78
2258,0,0,0,0,0,0,5,1,2.31
2259,0,0,0,0,0,0,7,1,2.86
2260,0,0,0,0,0,0,5,1,3.25
2261,0,0,0,0,0,0,7,0,0
2262,0,0,0,0,0,0,1,1,2.28
2263,14,20,11,20,1,60,7,1,3.15
2264,0,0,0,0,0,0,5,1,2.58
2265,0,0,0,0,0,0,4,1,3.08
2266,0,0,0,0,0,0,8,1,2.99
2267,0,0,0,0,0,0,1,1,2.65
2268,5,60,0,0,0,0,7,1,3.06
2269,0,0,0,0,0,0,4,0,0
2270,0,0,0,0,0,0,3,0,1.42
2271,0,0,0,0,0,0,2,1,2.31
2272,0,0,0,0,0,0,4,1,3.14
2273,0,0,0,0,0,0,2,1,2.17
2274,0,0,0,0,0,0,1,0,0
2275,0,0,0,0,0,0,4,1,2.17
2276,3,20,9,40,9,40,6,1,2.81
2277,0,0,0,0,0,0,8,1,2.56
2278,3,80,0,0,0,0,7,1,3.42
2279,17,40,0,0,0,0,7,1,3.06
2280,0,0,0,0,0,0,7,1,2.65
2281,0,0,0,0,0,0,5,0,0
2282,10,40,10,40,0,0,6,1,3.38
2283,0,0,0,0,0,0,2,1,2.72
2284,2,60,2,60,2,60,4,0,0.21
2285,0,0,0,0,0,0,5,1,2.5
2286,0,0,0,0,0,0,3,1,2.36
2287,0,0,0,0,0,0,8,1,2.36
2288,0,0,0,0,0,0,4,1,2.44
2289,10,80,0,0,0,0,8,1,3.53
2290,0,0,0,0,0,0,6,1,3.31
2291,0,0,0,0,0,0,2,0,2.01
2292,0,0,0,0,0,0,3,1,2.53
2293,0,0,0,0,0,0,3,1,2.04
2294,0,0,0,0,0,0,7,0,1.67
2295,14,20,14,20,3,40,8,1,2.08
2296,0,0,0,0,0,0,2,1,2.22
2297,16,40,16,80,0,0,2,1,2.49
2298,0,0,0,0,0,0,7,1,3.13
2299,0,0,0,0,0,0,4,1,2.78
2300,0,0,0,0,0,0,2,1,2.39
2301,0,0,0,0,0,0,5,1,3.06
2302,14,40,3,40,3,40,2,1,3.19
2303,0,0,0,0,0,0,3,0,0.22
2304,14,20,14,20,0,0,5,1,2.22
2305,0,0,0,0,0,0,4,1,2.94
2306,0,0,0,0,0,0,5,1,2.1
2307,0,0,0,0,0,0,4,0,0
2308,0,0,0,0,0,0,3,1,2.97
2309,0,0,0,0,0,0,4,1,2.28
2310,0,0,0,0,0,0,4,1,2.25
2311,0,0,0,0,0,0,6,0,1.11
2312,11,60,11,60,11,60,5,1,3.38
2313,12,60,0,0,0,0,3,1,2.64
2314,0,0,0,0,0,0,7,1,2.86
2315,0,0,0,0,0,0,6,1,3.17
2316,0,0,0,0,0,0,2,1,3.64
2317,0,0,0,0,0,0,3,1,2.96
2318,14,20,14,20,3,100,6,1,3.08
2319,0,0,0,0,0,0,3,0,0
2320,0,0,0,0,0,0,5,1,3.07
2321,0,0,0,0,0,0,5,1,2.39
2322,0,0,0,0,0,0,3,0,0
2323,0,0,0,0,0,0,2,1,2.22
2324,0,0,0,0,0,0,4,1,2.93
2325,0,0,0,0,0,0,6,0,1.56
2326,0,0,0,0,0,0,6,0,3.3
2327,0,0,0,0,0,0,4,1,3.19
2328,0,0,0,0,0,0,8,1,3.46
2329,15,20,0,0,0,0,0,0,3.12
2330,0,0,0,0,0,0,7,0,2.72
2331,0,0,0,0,0,0,0,0,3.71
2332,14,60,12,40,0,0,4,1,3.06
2333,0,0,0,0,0,0,6,1,3.5
2334,0,0,0,0,0,0,5,0,2.47
2335,0,0,0,0,0,0,5,1,3.17
2336,0,0,0,0,0,0,4,1,3.11
2337,5,60,14,40,0,0,4,1,3.65
2338,0,0,0,0,0,0,0,0,3.24
2339,0,0,0,0,0,0,0,1,3.31
2340,0,0,0,0,0,0,0,1,3.67
2341,0,0,0,0,0,0,5,0,3.06
2342,14,40,0,0,0,0,0,0,2.06
2343,0,0,0,0,0,0,8,0,2.62
2344,7,40,0,0,0,0,0,0,3.76
2345,0,0,0,0,0,0,7,0,2.9
2346,0,0,0,0,0,0,6,0,3.35
2347,7,60,12,60,12,60,7,1,2.33
2348,0,0,0,0,0,0,5,1,3.82
2349,0,0,0,0,0,0,4,1,3.18
2350,0,0,0,0,0,0,5,1,3.54
2351,0,0,0,0,0,0,5,1,3.07
2352,14,40,14,40,0,0,4,1,3.22
2353,0,0,0,0,0,0,6,0,2.64
2354,14,60,14,60,14,60,4,1,2.78
2355,0,0,0,0,0,0,0,1,3.47
2356,0,0,0,0,0,0,0,0,3.66
2357,17,60,17,60,0,0,0,1,2.79
2358,0,0,0,0,0,0,4,1,3.25
2359,14,60,14,60,14,60,0,1,2.49
2360,0,0,0,0,0,0,3,1,3.07
2361,0,0,0,0,0,0,0,1,2.5
2362,0,0,0,0,0,0,7,1,2.83
2363,0,0,0,0,0,0,0,1,3
2364,0,0,0,0,0,0,0,1,3.53
2365,0,0,0,0,0,0,6,0,3.06
2366,14,20,0,0,0,0,6,1,2.64
2367,0,0,0,0,0,0,5,0,3.69
2368,0,0,0,0,0,0,0,1,2.72
2369,0,0,0,0,0,0,7,1,2.94
2370,0,0,0,0,0,0,7,0,3.67
2371,0,0,0,0,0,0,3,1,3.11
2372,11,40,0,0,0,0,7,0,3.2
2373,2,40,0,0,0,0,5,1,2.89
2374,0,0,0,0,0,0,6,0,0
2375,0,0,0,0,0,0,4,1,2.78
2376,0,0,0,0,0,0,0,0,2.51
2377,0,0,0,0,0,0,4,1,3.28
2378,0,0,0,0,0,0,0,1,2.86
2379,0,0,0,0,0,0,0,0,3.18
2380,0,0,0,0,0,0,0,1,2.67
2381,0,0,0,0,0,0,0,1,2.85
2382,0,0,0,0,0,0,0,1,3.08
2383,0,0,0,0,0,0,0,1,3.22
2384,0,0,0,0,0,0,0,1,2.92
2385,0,0,0,0,0,0,0,1,2.67
2386,0,0,0,0,0,0,0,1,2.29
2387,0,0,0,0,0,0,5,1,2.22
2388,0,0,0,0,0,0,8,1,2.78
2389,0,0,0,0,0,0,5,1,3.17
2390,14,60,0,0,0,0,8,0,3.13
2391,14,80,12,80,14,60,8,1,2.97
2392,0,0,0,0,0,0,3,1,2.42
2393,0,0,0,0,0,0,4,1,2.71
2394,0,0,0,0,0,0,3,1,2.25
2395,2,80,7,60,10,60,3,1,3.14
2396,0,0,0,0,0,0,8,1,2.65
2397,0,0,0,0,0,0,2,0,3.13
2398,0,0,0,0,0,0,0,1,2.47
2399,0,0,0,0,0,0,4,1,3.47
2400,0,0,0,0,0,0,0,1,2.86
2401,0,0,0,0,0,0,4,1,3.25
2402,0,0,0,0,0,0,4,1,2.96
2403,15,60,15,40,15,40,7,0,3.34
2404,0,0,0,0,0,0,7,1,2.69
2405,0,0,0,0,0,0,4,1,3.33
2406,0,0,0,0,0,0,5,1,2.53
2407,3,80,0,0,0,0,7,1,3.13
2408,3,80,0,0,0,0,8,0,2.65
2409,0,0,0,0,0,0,4,1,3.03
2410,14,40,0,0,0,0,4,1,2.58
2411,0,0,0,0,0,0,2,1,3.39
2412,0,0,0,0,0,0,6,0,3.26
2413,3,60,5,60,15,40,2,0,2.49
2414,0,0,0,0,0,0,0,1,3.47
2415,0,0,0,0,0,0,0,1,2.74
2416,0,0,0,0,0,0,6,0,2.22
2417,2,80,2,80,2,100,7,0,0
2418,0,0,0,0,0,0,8,0,2.21
2419,0,0,0,0,0,0,0,0,2.68
2420,0,0,0,0,0,0,8,1,2.53
2421,2,80,2,80,0,0,0,0,3.04
2422,0,0,0,0,0,0,2,0,2.72
2423,0,0,0,0,0,0,6,1,3
2424,0,0,0,0,0,0,6,1,3.36
2425,0,0,0,0,0,0,7,1,3.06
2426,0,0,0,0,0,0,4,1,3.26
2427,0,0,0,0,0,0,8,1,2.28
2428,10,80,10,60,10,60,5,1,2.75
2429,0,0,0,0,0,0,0,1,2.97
2430,3,40,0,0,0,0,0,1,2.89
2431,0,0,0,0,0,0,4,1,3.06
2432,0,0,0,0,0,0,4,1,2.86
2433,0,0,0,0,0,0,5,1,2.96
2434,14,40,0,0,0,0,0,1,3.4
2435,0,0,0,0,0,0,0,1,2.92
2436,0,0,0,0,0,0,0,1,3.06
2437,0,0,0,0,0,0,4,0,3.67
2438,0,0,0,0,0,0,5,1,2.61
2439,0,0,0,0,0,0,7,1,2.39
2440,0,0,0,0,0,0,6,0,0
2441,0,0,0,0,0,0,0,0,3.59
2442,0,0,0,0,0,0,6,0,0
2443,0,0,0,0,0,0,4,1,2.9
2444,0,0,0,0,0,0,7,0,2.93
2445,14,40,14,20,14,20,0,0,3.34
2446,0,0,0,0,0,0,6,1,2.97
2447,0,0,0,0,0,0,3,1,2.81
2448,14,40,14,40,0,0,5,1,2.72
2449,0,0,0,0,0,0,4,1,2.26
2450,0,0,0,0,0,0,7,1,2.82
2451,0,0,0,0,0,0,0,1,3.14
2452,16,60,16,60,0,0,0,0,3.39
2453,0,0,0,0,0,0,6,1,3.06
2454,0,0,0,0,0,0,0,0,2.81
2455,0,0,0,0,0,0,0,1,3.11
2456,0,0,0,0,0,0,6,1,2.85
2457,0,0,0,0,0,0,0,1,2.64
2458,0,0,0,0,0,0,6,0,1.69
2459,7,20,0,0,0,0,3,1,2.58
2460,0,0,0,0,0,0,5,0,2.92
2461,0,0,0,0,0,0,6,1,2.97
2462,0,0,0,0,0,0,0,0,2.63
2463,0,0,0,0,0,0,0,1,2.5
2464,0,0,0,0,0,0,7,0,3.02
2465,0,0,0,0,0,0,6,0,2
2466,0,0,0,0,0,0,5,0,3.34
2467,0,0,0,0,0,0,0,1,2.89
2468,16,80,16,60,0,0,7,0,1.85
2469,0,0,0,0,0,0,7,0,2.58
2470,0,0,0,0,0,0,0,1,2.61
2471,0,0,0,0,0,0,2,0,2.8
2472,0,0,0,0,0,0,7,1,2.88
2473,3,20,3,20,3,20,3,1,2.89
2474,0,0,0,0,0,0,4,0,1.84
2475,0,0,0,0,0,0,3,1,3.29
2476,10,20,0,0,0,0,3,1,2.78
